,gameid,GameDate,ab,pitchnum,inning,teambat,balls,strikes,outs,pitcher,pitcherthrows,batter,batterside,pitchresult,pitchresult_desc,eventtype,pitchname,pitchname_desc,spinrate,relspeed,horzbreak,inducedvertbreak,platelocside,platelocheight,hometeam_id,Home,awayteam_id,Visitor,venue_id,venue_name
546884,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,82,5,8.0,1,0.0,2.0,1.0,"Kimbrel, Craig",R,"Tatis, Fernando",R,B,Ball - Called,ball,FF,Four-seam FB,2172.843262,96.86569214,9.792644501,12.61574936,1.1001966,2.19663167,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
546885,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,82,4,8.0,1,0.0,2.0,1.0,"Kimbrel, Craig",R,"Tatis, Fernando",R,F,Strike - Foul,foul,FF,Four-seam FB,2189.142334,96.02078247,7.795402527,16.69969559,-0.031529631,3.581513166,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
546886,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,82,3,8.0,1,0.0,2.0,1.0,"Kimbrel, Craig",R,"Tatis, Fernando",R,F,Strike - Foul,foul,FF,Four-seam FB,2289.868896,94.89663696,11.29204273,15.95207787,-0.391430676,3.535702467,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547406,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,5,9.0,0,2.0,2.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,B,Ball - Called,ball,ST,Sweeper,2515.8396,84.15828705,-13.54747581,8.858760834,-1.051752925,1.962337732,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547408,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,1,9.0,0,0.0,0.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,C,Strike - Called,called_strike,FF,Four-seam FB,2539.678955,90.73955536,9.880308151,13.54172707,-0.081196018,2.950707436,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547409,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,2,9.0,0,0.0,1.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,S,Strike - Swinging,swinging_strike,ST,Sweeper,2605.593994,82.96485138,-15.10871029,9.137113571,0.24536936,1.429880857,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547410,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,3,9.0,0,0.0,2.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,B,Ball - Called,ball,FF,Four-seam FB,2525.479492,90.1073761,10.12279987,12.37756348,-1.478166223,3.286749125,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547411,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,4,9.0,0,1.0,2.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,B,Ball - Called,ball,ST,Sweeper,2586.445801,84.04880524,-13.08319187,6.344819069,-0.734861314,0.861800075,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547413,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,7,9.0,0,3.0,2.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,F,Strike - Foul,foul,FF,Four-seam FB,2565.466553,92.10266876,8.87771225,10.47904778,0.287320852,2.306246519,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547414,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,8,9.0,0,3.0,2.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,B,Ball - Called,walk,FF,Four-seam FB,2459.147949,91.57472992,6.888353348,14.2431469,-1.139164567,3.444635391,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547415,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,60,1,9.0,0,0.0,0.0,0.0,"Sewald, Paul",R,"Tovar, Ezequiel",R,F,Strike - Foul,foul,ST,Sweeper,2507.642578,85.03426361,-8.566249847,10.38425159,-0.234188184,1.952130198,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547417,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,60,3,9.0,0,0.0,2.0,0.0,"Sewald, Paul",R,"Tovar, Ezequiel",R,F,Strike - Foul,foul,FF,Four-seam FB,2586.628662,92.65340424,7.547073364,15.02192116,-0.390723407,2.65222764,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
547656,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,84,4,8.0,1,1.0,2.0,1.0,"Kimbrel, Craig",R,"Machado, Manny",R,B,Ball - Called,ball,FF,Four-seam FB,2355.043213,96.17703247,9.011520386,15.76509285,1.868826509,2.121868372,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547657,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,84,3,8.0,1,1.0,1.0,1.0,"Kimbrel, Craig",R,"Machado, Manny",R,C,Strike - Called,called_strike,FF,Four-seam FB,2293.148193,95.20248413,8.375100136,13.84967613,0.769233882,2.294149876,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547658,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,84,2,8.0,1,1.0,0.0,1.0,"Kimbrel, Craig",R,"Machado, Manny",R,F,Strike - Foul,foul,FF,Four-seam FB,2354.247803,95.37520599,12.06856441,16.74325943,-1.135326624,3.516782045,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547761,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,84,1,8.0,1,0.0,0.0,1.0,"Kimbrel, Craig",R,"Machado, Manny",R,B,Ball - Called,stolen_base_3b,KC,Knuckle Curve,2570.554688,86.57992554,-9.06637764,-9.976999283,0.615734518,1.193085432,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547762,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,83,7,8.0,1,3.0,2.0,1.0,"Kimbrel, Craig",R,"Soto, Juan",L,B,Ball - Called,walk,KC,Knuckle Curve,2591.248047,87.81952667,-8.793901443,-3.461428165,1.047139049,1.562413096,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547763,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,83,6,8.0,1,2.0,2.0,1.0,"Kimbrel, Craig",R,"Soto, Juan",L,B,Ball - Called,ball,FF,Four-seam FB,2189.118896,96.65203857,12.53466606,14.14055729,1.110626936,2.486486197,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547764,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,83,5,8.0,1,2.0,2.0,1.0,"Kimbrel, Craig",R,"Soto, Juan",L,F,Strike - Foul,foul,FF,Four-seam FB,2237.407715,96.38941193,8.635890961,9.51654911,-0.598272562,3.363351822,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
547765,2023/09/04/phimlb-sdnmlb-1,9/4/2023 22:40,83,4,8.0,1,2.0,1.0,1.0,"Kimbrel, Craig",R,"Soto, Juan",L,S,Strike - Swinging,swinging_strike,FF,Four-seam FB,2208.856689,95.59915161,11.14578056,16.34354019,0.503395557,2.87735033,135,San Diego Padres,143,Philadelphia Phillies,2680,Petco Park
548041,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,59,6,9.0,0,3.0,2.0,0.0,"Sewald, Paul",R,"Blackmon, Charlie",L,F,Strike - Foul,foul,FF,Four-seam FB,2480.832031,91.66139984,7.649189949,13.3014698,-0.419930577,2.93702364,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
548042,2023/09/04/colmlb-arimlb-1,9/4/2023 20:10,60,2,9.0,0,0.0,1.0,0.0,"Sewald, Paul",R,"Tovar, Ezequiel",R,F,Strike - Foul,foul,FF,Four-seam FB,2562.432373,91.47839355,7.976284981,11.47996426,0.014446571,2.685354948,109,Arizona Diamondbacks,115,Colorado Rockies,15,Chase Field
548101,2023/10/01/chnmlb-milmlb-1,10/1/2023 19:10,21,2,2.0,1,0.0,1.0,2.0,"Little, Luke",L,"Santana, Carlos",R,F,Strike - Foul,foul,FF,Four-seam FB,2267.621094,96.07385254,-3.100059986,7.368919373,0.090688646,2.870287657,158,Milwaukee Brewers,112,Chicago Cubs,32,American Family Field
548102,2023/10/01/chnmlb-milmlb-1,10/1/2023 19:10,21,3,2.0,1,0.0,2.0,2.0,"Little, Luke",L,"Santana, Carlos",R,B,Ball - Called,ball,ST,Sweeper,2348.352295,79.49652863,20.70477867,-2.404172421,1.720903277,1.790619612,158,Milwaukee Brewers,112,Chicago Cubs,32,American Family Field
548103,2023/10/01/chnmlb-milmlb-1,10/1/2023 19:10,21,4,2.0,1,1.0,2.0,2.0,"Little, Luke",L,"Santana, Carlos",R,B,Ball - Called,ball,FF,Four-seam FB,2161.056152,94.69528961,-2.657445431,8.855857849,-0.18822588,4.588486195,158,Milwaukee Brewers,112,Chicago Cubs,32,American Family Field
548414,2023/09/28/nyamlb-tormlb-1,9/28/2023 23:07,74,3,9.0,0,2.0,0.0,2.0,"Mayza, Tim",L,"Pereira, Everson",R,X,Hit Into Play - Out(s),field_out,SI,Sinker,2059.01001,93.71173096,-16.04936218,7.776407242,-0.536138356,2.211622238,141,Toronto Blue Jays,147,New York Yankees,14,Rogers Centre
548855,2023/09/12/cinmlb-detmlb-1,9/12/2023 22:40,78,1,9.0,1,0.0,0.0,2.0,"Diaz, Alexis",R,"Ibanez, Andy",R,B,Ball - Called,ball,FF,Four-seam FB,2534.297363,96.0572052,7.213295937,10.57750988,-1.165212274,3.231725216,116,Detroit Tigers,113,Cincinnati Reds,2394,Comerica Park
548856,2023/09/12/cinmlb-detmlb-1,9/12/2023 22:40,78,2,9.0,1,1.0,0.0,2.0,"Diaz, Alexis",R,"Ibanez, Andy",R,C,Strike - Called,called_strike,FF,Four-seam FB,2495.010498,94.21500397,8.84988308,13.91083336,0.473491907,2.739809036,116,Detroit Tigers,113,Cincinnati Reds,2394,Comerica Park
548857,2023/09/12/cinmlb-detmlb-1,9/12/2023 22:40,78,3,9.0,1,1.0,1.0,2.0,"Diaz, Alexis",R,"Ibanez, Andy",R,S,Strike - Swinging,swinging_strike,SL,Slider,2542.974365,87.45157623,-6.67376709,2.161641598,2.221264839,1.733628631,116,Detroit Tigers,113,Cincinnati Reds,2394,Comerica Park
548858,2023/09/12/cinmlb-detmlb-1,9/12/2023 22:40,78,4,9.0,1,1.0,2.0,2.0,"Diaz, Alexis",R,"Ibanez, Andy",R,X,Hit Into Play - Out(s),field_out,SL,Slider,2645.949463,87.82150269,-2.550433636,0.03872535,0.255294383,1.200209379,116,Detroit Tigers,113,Cincinnati Reds,2394,Comerica Park
549952,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,87,2,10.0,0,1.0,0.0,2.0,"Kimbrel, Craig",R,"Harris, Michael",L,X,Hit Into Play - Out(s),field_out,FF,Four-seam FB,2421.537354,96.63526154,11.9380703,15.28467941,-0.112687379,1.846837521,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549953,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,87,1,10.0,0,0.0,0.0,2.0,"Kimbrel, Craig",R,"Harris, Michael",L,B,Ball - Called,ball,KC,Knuckle Curve,2574.818604,87.68282318,-5.491780758,-6.871715069,-0.303306252,1.097688794,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549954,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,86,5,10.0,0,2.0,2.0,1.0,"Kimbrel, Craig",R,"Arcia, Orlando",R,X,Hit Into Play - Out(s),field_out,FF,Four-seam FB,2466.87085,96.24703979,10.23254204,15.32199955,-0.034562796,2.57329917,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549955,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,86,4,10.0,0,1.0,2.0,1.0,"Kimbrel, Craig",R,"Arcia, Orlando",R,B,Ball - Called,ball,KC,Knuckle Curve,2708.642578,86.66953278,-6.558917999,-8.79090786,1.889008641,1.39072299,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549956,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,86,2,10.0,0,0.0,1.0,1.0,"Kimbrel, Craig",R,"Arcia, Orlando",R,F,Strike - Foul,foul,FF,Four-seam FB,2373.384521,96.0011673,10.81440735,15.78303528,-0.365580618,3.222351551,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549957,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,86,1,10.0,0,0.0,0.0,1.0,"Kimbrel, Craig",R,"Arcia, Orlando",R,C,Strike - Called,called_strike,KC,Knuckle Curve,2658.964111,86.35800934,-8.897842407,-10.13321209,-0.940232992,3.135297775,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549958,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,8,10.0,0,1.0,2.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,E,Hit Into Play - Run(s),single,FF,Four-seam FB,2494.690186,96.44619751,9.200050354,15.72737312,-0.24688673,3.165376902,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549959,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,7,10.0,0,1.0,2.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,F,Strike - Foul,foul,FF,Four-seam FB,2400.649414,96.25727081,11.74903488,14.67737103,-0.878150642,2.210977554,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549960,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,86,3,10.0,0,0.0,2.0,1.0,"Kimbrel, Craig",R,"Arcia, Orlando",R,B,Ball - Called,ball,KC,Knuckle Curve,2740.078369,85.37970734,-11.25822639,-9.488539696,-0.310774356,1.664601684,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549961,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,6,10.0,0,1.0,2.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,F,Strike - Foul,foul,FF,Four-seam FB,2355.280029,95.46406555,10.14714432,14.57769299,0.260658562,3.468213081,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549962,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,5,10.0,0,1.0,2.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,F,Strike - Foul,foul,FF,Four-seam FB,2427.123047,96.56436157,11.78096676,15.21085739,-0.058585167,3.506183147,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549963,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,4,10.0,0,1.0,2.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,F,Strike - Foul,foul,FF,Four-seam FB,2462.279053,96.44150543,12.64235401,16.5247345,-0.253975481,3.135828018,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549964,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,3,10.0,0,0.0,2.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,B,Ball - Called,ball,FF,Four-seam FB,2446.22583,96.62981415,11.59779167,16.39269257,0.757662416,3.04608202,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549965,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,2,10.0,0,0.0,1.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,S,Strike - Swinging,swinging_strike,FF,Four-seam FB,2416.633789,95.58909607,11.98138523,16.72162628,-0.981966555,4.032480717,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549966,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,85,1,10.0,0,0.0,0.0,1.0,"Kimbrel, Craig",R,"Rosario, Eddie",L,S,Strike - Swinging,swinging_strike,KC,Knuckle Curve,2612.247314,86.57865143,-7.19081974,-7.257893085,-0.303790212,2.487356663,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549967,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,84,5,10.0,0,2.0,2.0,0.0,"Kimbrel, Craig",R,"d'Arnaud, Travis",R,X,Hit Into Play - Out(s),field_out,FF,Four-seam FB,2364.044434,97.14160156,10.3687067,16.22256279,0.55121839,2.290844679,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
549968,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,84,4,10.0,0,2.0,1.0,0.0,"Kimbrel, Craig",R,"d'Arnaud, Travis",R,F,Strike - Foul,foul,FF,Four-seam FB,2385.081543,95.69476318,9.889669418,16.95594597,-0.01319148,2.548941374,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
550058,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,41,1,4.0,1,0.0,0.0,2.0,"Little, Luke",L,"Montero, Elehuris",R,B,Ball - Called,wild_pitch,ST,Sweeper,2309.41748,81.99700165,11.37911034,-1.406325459,-2.948431969,0.704268336,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550059,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,40,5,4.0,1,3.0,1.0,2.0,"Little, Luke",L,"McMahon, Ryan",L,B,Ball - Called,walk,FF,Four-seam FB,2189.852051,97.39032745,-8.858570099,7.916538239,-1.12663126,2.154784441,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550060,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,40,4,4.0,1,2.0,1.0,2.0,"Little, Luke",L,"McMahon, Ryan",L,B,Ball - Called,ball,FF,Four-seam FB,2128.973145,95.34889221,-7.316870689,4.185296059,-1.844476938,1.507708549,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550061,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,40,3,4.0,1,1.0,1.0,2.0,"Little, Luke",L,"McMahon, Ryan",L,*B,Ball - Ball In Dirt,blocked_ball,ST,Sweeper,2332.065674,81.17934418,13.72444344,-2.546115398,-1.546278358,0.65646565,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550062,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,40,2,4.0,1,0.0,1.0,2.0,"Little, Luke",L,"McMahon, Ryan",L,B,Ball - Called,ball,ST,Sweeper,2366.481689,81.40583801,13.28408241,-0.6654706,-1.097270966,1.245734692,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550063,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,40,1,4.0,1,0.0,0.0,2.0,"Little, Luke",L,"McMahon, Ryan",L,C,Strike - Called,called_strike,ST,Sweeper,2401.655762,81.17953491,11.64673901,-4.132677555,0.577764511,2.04856205,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550064,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,39,4,4.0,1,2.0,1.0,2.0,"Little, Luke",L,"Diaz, Elias",R,E,Hit Into Play - Run(s),single,FF,Four-seam FB,2192.887939,96.41164398,-6.828081131,7.660467148,-0.219948128,2.24499917,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550065,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,39,3,4.0,1,1.0,1.0,2.0,"Little, Luke",L,"Diaz, Elias",R,B,Ball - Called,ball,ST,Sweeper,2355.775146,79.71534729,12.67526817,-3.770558596,1.690594673,2.656410933,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550066,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,39,2,4.0,1,0.0,1.0,2.0,"Little, Luke",L,"Diaz, Elias",R,B,Ball - Called,ball,FF,Four-seam FB,2150.827637,95.97789764,-6.428079605,7.392168999,1.680276871,3.852776051,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550067,2023/09/12/chnmlb-colmlb-1,9/13/2023 0:40,39,1,4.0,1,0.0,0.0,2.0,"Little, Luke",L,"Diaz, Elias",R,S,Strike - Swinging,swinging_strike,FF,Four-seam FB,2227.732178,96.29186249,-6.390533447,9.152318001,0.579781711,2.461515665,115,Colorado Rockies,112,Chicago Cubs,19,Coors Field
550138,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,84,3,10.0,0,1.0,1.0,0.0,"Kimbrel, Craig",R,"d'Arnaud, Travis",R,B,Ball - Called,ball,KC,Knuckle Curve,2683.95874,87.57713318,-8.952448845,-11.43133831,1.066008568,0.926154256,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
550139,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,84,2,10.0,0,0.0,1.0,0.0,"Kimbrel, Craig",R,"d'Arnaud, Travis",R,B,Ball - Called,ball,FF,Four-seam FB,2358.418945,95.21727753,10.23820305,14.24637604,-0.957808793,3.57813096,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
550140,2023/09/12/atlmlb-phimlb-1,9/12/2023 22:40,84,1,10.0,0,0.0,0.0,0.0,"Kimbrel, Craig",R,"d'Arnaud, Travis",R,S,Strike - Swinging,swinging_strike,FF,Four-seam FB,2400.942627,95.78424835,8.080508232,15.76413536,-0.249342203,2.545838356,143,Philadelphia Phillies,144,Atlanta Braves,2681,Citizens Bank Park
550310,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,62,4,8.0,0,2.0,1.0,1.0,"Ramsey, Lane",R,"Perez, Salvador",R,F,Strike - Foul,foul,SL,Slider,2445.922607,87.08222198,-1.01661551,6.673881054,0.734156251,1.420394063,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550311,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,62,5,8.0,0,2.0,2.0,1.0,"Ramsey, Lane",R,"Perez, Salvador",R,B,Ball - Called,ball,SL,Slider,2552.166016,87.18206787,-3.284760475,6.330492973,1.582046628,0.77594924,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550312,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,62,6,8.0,0,3.0,2.0,1.0,"Ramsey, Lane",R,"Perez, Salvador",R,S,Strike - Swinging,strikeout,SL,Slider,2470.634033,87.02746582,-2.448735237,6.730742455,0.480683506,2.728515863,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550313,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,63,1,8.0,0,0.0,0.0,2.0,"Ramsey, Lane",R,"Melendez, MJ",L,B,Ball - Called,ball,FF,Four-seam FB,2462.506592,95.19007111,10.57015419,18.26581383,-1.089800835,3.704722643,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550314,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,63,2,8.0,0,1.0,0.0,2.0,"Ramsey, Lane",R,"Melendez, MJ",L,C,Strike - Called,called_strike,FF,Four-seam FB,2442.2771,95.06803131,11.01336384,17.12594223,-0.281865656,1.91057992,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550315,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,63,3,8.0,0,1.0,1.0,2.0,"Ramsey, Lane",R,"Melendez, MJ",L,B,Ball - Called,wild_pitch,SL,Slider,2496.383789,88.36650085,-2.624560356,6.45776844,2.106699228,-0.355136722,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550316,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,63,4,8.0,0,2.0,1.0,2.0,"Ramsey, Lane",R,"Melendez, MJ",L,*B,Ball - Ball In Dirt,blocked_ball,SL,Slider,2395.106934,87.96847534,-1.372249126,5.879696846,0.672583818,-0.423404574,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550317,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,63,5,8.0,0,3.0,1.0,2.0,"Ramsey, Lane",R,"Melendez, MJ",L,B,Ball - Called,walk,FF,Four-seam FB,2481.733398,94.4239502,8.522655487,15.29506111,1.014063478,2.52103138,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550318,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,64,1,8.0,0,0.0,0.0,2.0,"Ramsey, Lane",R,"Olivares, Edward",R,B,Ball - Called,ball,SL,Slider,2466.774658,87.40454865,-2.259489536,8.786214828,1.571690917,1.017341495,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550319,2023/09/12/kcamlb-chamlb-1,9/12/2023 20:40,64,2,8.0,0,1.0,0.0,2.0,"Ramsey, Lane",R,"Olivares, Edward",R,F,Strike - Foul,foul,FF,Four-seam FB,2555.0271,94.88965607,7.958348274,17.90324402,-0.032680191,2.886489868,145,Chicago White Sox,118,Kansas City Royals,4,Guaranteed Rate Field
550756,2023/08/22/sfnmlb-phimlb-1,8/22/2023 22:40,70,3,9.0,0,1.0,1.0,0.0,"Kimbrel, Craig",R,"Camargo, Johan",L,X,Hit Into Play - Out(s),field_out,FF,Four-seam FB,2383.907227,95.44490814,7.767690182,15.12664318,0.041184586,3.316813707,143,Philadelphia Phillies,137,San Francisco Giants,2681,Citizens Bank Park
550757,2023/08/22/sfnmlb-phimlb-1,8/22/2023 22:40,71,1,9.0,0,0.0,0.0,1.0,"Kimbrel, Craig",R,"Wade, LaMonte",L,C,Strike - Called,called_strike,KC,Knuckle Curve,2695.242676,86.09831238,-10.80424595,-7.961206913,-0.511824667,1.661552906,143,Philadelphia Phillies,137,San Francisco Giants,2681,Citizens Bank Park
550758,2023/08/22/sfnmlb-phimlb-1,8/22/2023 22:40,71,2,9.0,0,0.0,1.0,1.0,"Kimbrel, Craig",R,"Wade, LaMonte",L,D,Hit Into Play - No Out(s),single,KC,Knuckle Curve,2813.52002,86.43392181,-10.9376421,-8.691796303,0.7168957,2.102950335,143,Philadelphia Phillies,137,San Francisco Giants,2681,Citizens Bank Park
550759,2023/08/22/sfnmlb-phimlb-1,8/22/2023 22:40,72,1,9.0,0,0.0,0.0,1.0,"Kimbrel, Craig",R,"Estrada, Thairo",R,C,Strike - Called,called_strike,FF,Four-seam FB,2426.724854,96.43234253,10.21483231,16.0020237,0.270720601,2.522611856,143,Philadelphia Phillies,137,San Francisco Giants,2681,Citizens Bank Park
550912,2023/08/20/milmlb-texmlb-1,8/20/2023 18:35,61,4,7.0,1,1.0,2.0,1.0,"Peguero, Elvis",R,"Semien, Marcus",R,B,Ball - Called,ball,SL,Slider,2642.637207,92.56820679,-2.245248556,3.722562075,0.929409921,1.52775681,140,Texas Rangers,158,Milwaukee Brewers,5325,Globe Life Field
550913,2023/08/20/milmlb-texmlb-1,8/20/2023 18:35,61,3,7.0,1,1.0,1.0,1.0,"Peguero, Elvis",R,"Semien, Marcus",R,S,Strike - Swinging,swinging_strike,SI,Sinker,1952.345581,96.24806213,20.12309074,1.037084103,-0.20201008,1.654934406,140,Texas Rangers,158,Milwaukee Brewers,5325,Globe Life Field
550914,2023/08/20/milmlb-texmlb-1,8/20/2023 18:35,61,2,7.0,1,0.0,1.0,1.0,"Peguero, Elvis",R,"Semien, Marcus",R,B,Ball - Called,ball,SI,Sinker,1739.545288,96.47394562,17.81416321,1.969909191,-1.660605669,2.506877184,140,Texas Rangers,158,Milwaukee Brewers,5325,Globe Life Field
550915,2023/08/20/milmlb-texmlb-1,8/20/2023 18:35,61,1,7.0,1,0.0,0.0,1.0,"Peguero, Elvis",R,"Semien, Marcus",R,C,Strike - Called,called_strike,SL,Slider,2660.037842,89.73071289,-3.235723019,0.386506736,-0.188682526,2.973638296,140,Texas Rangers,158,Milwaukee Brewers,5325,Globe Life Field
